Data,Quant. de Vendas,Forma de Pagamento,Loja,GMV,Estado,Tipo de Vendas
7/4/2020,9,TipoB,Parceiro9,"R$3,634.91",Distrito Federal,Não Promocional
7/4/2020,9,TipoA,Parceiro7,"R$1,130.19",Mato Grosso do Sul,Não Promocional
7/4/2020,13,TipoB,Parceiro9,R$261.12,Acre,Não Promocional
7/4/2020,12,TipoB,Parceiro8,"R$2,117.90",Bahia,Não Promocional
7/4/2020,13,TipoA,Parceiro7,R$223.83,São Paulo,Não Promocional
7/4/2020,6,TipoC,Parceiro13,"R$2,947.71",Pará,Não Promocional
7/4/2020,6,TipoC,Parceiro10,R$30.77,Amazonas,Não Promocional
7/4/2020,5,TipoA,Parceiro7,"R$1,311.92",Pará,Não Promocional
7/4/2020,5,TipoA,Parceiro11,R$741.09,Ceará,Não Promocional
7/4/2020,3,TipoC,Parceiro13,"R$2,358.94",Amazonas,Não Promocional
7/4/2020,3,TipoC,Parceiro7,"R$1,578.13",Amapá,Não Promocional
7/4/2020,4,TipoB,Parceiro6,R$606.12,Paraíba,Não Promocional
7/4/2020,5,TipoB,Parceiro7,"R$2,992.98",Maranhão,Não Promocional
7/4/2020,3,TipoB,Parceiro9,"R$3,199.05",Santa Catarina,Não Promocional
7/4/2020,4,TipoC,Parceiro15,R$731.85,Rio Grande do Norte,Não Promocional
7/4/2020,6,TipoA,Parceiro8,"R$1,919.48",Santa Catarina,Não Promocional
7/4/2020,3,TipoB,Parceiro11,"R$3,149.56",Maranhão,Não Promocional
7/4/2020,6,TipoC,Parceiro10,"R$3,459.49",Santa Catarina,Não Promocional
7/4/2020,4,TipoC,Parceiro2,"R$1,396.52",Mato Grosso do Sul,Não Promocional
7/4/2020,3,TipoC,Parceiro5,"R$3,950.38",Amazonas,Não Promocional
7/4/2020,4,TipoC,Parceiro2,R$572.09,Amapá,Não Promocional
7/4/2020,5,TipoB,Parceiro11,"R$1,642.44",Bahia,Não Promocional
7/4/2020,6,TipoA,Parceiro4,"R$3,635.70",Piauí,Não Promocional
7/4/2020,6,TipoB,Parceiro6,"R$1,816.16",Minas Gerais,Não Promocional
7/4/2020,4,TipoB,Parceiro1,R$945.26,Amazonas,Não Promocional
7/4/2020,5,TipoB,Parceiro6,"R$3,992.86",Bahia,Não Promocional
7/4/2020,4,TipoB,Parceiro5,"R$1,885.77",Tocantins,Não Promocional
7/4/2020,6,TipoB,Parceiro13,R$511.54,Amazonas,Não Promocional
7/4/2020,4,TipoA,Parceiro14,"R$2,733.88",São Paulo,Não Promocional
7/4/2020,3,TipoC,Parceiro8,"R$1,352.19",Rio Grande do Sul,Não Promocional
7/4/2020,5,TipoB,Parceiro6,"R$1,760.12",Paraná,Não Promocional
7/4/2020,6,TipoB,Parceiro15,"R$1,879.10",Piauí,Não Promocional
7/4/2020,4,TipoA,Parceiro15,R$925.28,Roraima,Não Promocional
7/4/2020,3,TipoA,Parceiro8,"R$3,258.79",Pernambuco,Não Promocional
7/4/2020,6,TipoC,Parceiro13,"R$3,361.16",Ceará,Não Promocional
7/4/2020,4,TipoB,Parceiro9,R$525.55,Goiás,Não Promocional
7/4/2020,4,TipoB,Parceiro9,R$259.79,Pará,Não Promocional
7/4/2020,5,TipoB,Parceiro8,"R$1,336.20",Paraná,Não Promocional
7/4/2020,6,TipoA,Parceiro5,R$475.38,Paraná,Não Promocional
7/4/2020,5,TipoB,Parceiro13,R$381.14,Rio Grande do Norte,Não Promocional
7/4/2020,6,TipoB,Parceiro1,"R$2,523.45",Rio Grande do Norte,Não Promocional
7/4/2020,24,TipoC,Parceiro1,"R$1,475.77",Rio Grande do Norte,Não Promocional
7/4/2020,22,TipoB,Parceiro7,"R$3,927.92",Alagoas,Não Promocional
7/4/2020,23,TipoC,Parceiro8,"R$1,802.75",Roraima,Não Promocional
7/4/2020,27,TipoA,Parceiro2,"R$1,703.46",Paraná,Não Promocional
7/4/2020,25,TipoC,Parceiro10,"R$3,610.90",Amapá,Não Promocional
7/4/2020,18,TipoC,Parceiro12,"R$2,155.91",Goiás,Não Promocional
7/4/2020,28,TipoA,Parceiro9,"R$3,570.79",Piauí,Não Promocional
7/4/2020,18,TipoC,Parceiro11,"R$3,995.48",Minas Gerais,Não Promocional
7/4/2020,25,TipoA,Parceiro11,"R$3,966.10",Rio de Janeiro,Super Promoção
7/4/2020,20,TipoB,Parceiro9,"R$1,422.48",Minas Gerais,Super Promoção
7/4/2020,8,TipoB,Parceiro7,"R$1,709.17",Rio de Janeiro,Super Promoção
7/4/2020,2,TipoB,Parceiro11,"R$3,617.85",Rio de Janeiro,Super Promoção
7/4/2020,17,TipoB,Parceiro7,R$807.40,Minas Gerais,Super Promoção
7/4/2020,21,TipoA,Parceiro2,"R$2,150.43",Minas Gerais,Super Promoção
7/5/2020,2,TipoB,Parceiro6,"R$2,644.45",Rio de Janeiro,Promocional
7/5/2020,3,TipoA,Parceiro7,"R$2,477.03",São Paulo,Promocional
7/5/2020,5,TipoB,Parceiro3,R$363.71,São Paulo,Promocional
7/5/2020,3,TipoA,Parceiro5,"R$1,764.40",Distrito Federal,Promocional
7/5/2020,5,TipoA,Parceiro4,R$360.62,Distrito Federal,Promocional
7/5/2020,4,TipoA,Parceiro4,"R$3,309.15",São Paulo,Promocional
7/5/2020,1,TipoB,Parceiro7,"R$1,875.96",Minas Gerais,Promocional
7/5/2020,1,TipoA,Parceiro5,"R$3,478.94",Distrito Federal,Promocional
7/5/2020,2,TipoA,Parceiro3,R$557.79,Rio Grande do Sul,Promocional
7/5/2020,3,TipoA,Parceiro1,"R$3,305.84",Rio Grande do Sul,Promocional
7/5/2020,3,TipoA,Parceiro5,R$875.02,Distrito Federal,Promocional
7/5/2020,5,TipoB,Parceiro5,"R$1,207.40",Rio de Janeiro,Promocional
7/5/2020,4,TipoB,Parceiro3,"R$2,592.81",Rio Grande do Sul,Promocional
7/5/2020,2,TipoB,Parceiro3,R$176.29,Rio Grande do Sul,Promocional
7/5/2020,4,TipoA,Parceiro3,"R$1,975.95",Minas Gerais,Promocional
7/5/2020,2,TipoB,Parceiro3,"R$2,875.97",Rio de Janeiro,Promocional
7/5/2020,3,TipoA,Parceiro7,"R$3,896.48",São Paulo,Não Promocional
7/5/2020,5,TipoA,Parceiro4,"R$1,029.77",São Paulo,Não Promocional
7/5/2020,4,TipoB,Parceiro5,"R$3,096.66",São Paulo,Não Promocional
7/5/2020,2,TipoB,Parceiro3,R$57.23,Distrito Federal,Não Promocional
7/5/2020,3,TipoA,Parceiro1,"R$1,782.95",São Paulo,Não Promocional
7/5/2020,3,TipoB,Parceiro2,R$874.92,Distrito Federal,Não Promocional
7/5/2020,2,TipoA,Parceiro6,"R$2,586.08",Rio Grande do Sul,Não Promocional
7/5/2020,2,TipoA,Parceiro6,"R$1,403.88",Rio de Janeiro,Não Promocional
7/5/2020,1,TipoA,Parceiro5,R$539.56,Minas Gerais,Não Promocional
7/5/2020,2,TipoA,Parceiro1,"R$1,459.91",Rio de Janeiro,Não Promocional
7/5/2020,4,TipoA,Parceiro5,"R$1,959.81",São Paulo,Não Promocional
7/5/2020,3,TipoB,Parceiro7,"R$1,505.29",Rio de Janeiro,Não Promocional
7/5/2020,8,TipoB,Parceiro4,"R$2,955.46",Rio Grande do Sul,Não Promocional
7/5/2020,8,TipoA,Parceiro5,"R$1,950.42",Rio de Janeiro,Não Promocional
7/5/2020,8,TipoB,Parceiro1,"R$2,283.01",Rio Grande do Sul,Não Promocional
7/5/2020,16,TipoB,Parceiro6,"R$1,595.10",Rio Grande do Sul,Não Promocional
7/5/2020,13,TipoB,Parceiro4,"R$2,785.73",Rio de Janeiro,Não Promocional
7/5/2020,7,TipoB,Parceiro5,"R$1,398.95",Rio de Janeiro,Não Promocional
7/5/2020,11,TipoA,Parceiro6,"R$3,995.79",Roraima,Não Promocional
7/5/2020,14,TipoA,Parceiro4,"R$3,240.99",Amazonas,Não Promocional
7/5/2020,7,TipoA,Parceiro4,"R$3,146.68",Rio Grande do Sul,Não Promocional
7/5/2020,15,TipoA,Parceiro7,"R$3,326.46",Rondônia,Não Promocional
7/5/2020,15,TipoA,Parceiro2,R$735.65,Ceará,Não Promocional
7/5/2020,16,TipoA,Parceiro4,"R$2,191.21",Pará,Não Promocional
7/5/2020,13,TipoB,Parceiro3,"R$2,556.79",Pernambuco,Não Promocional
7/5/2020,17,TipoB,Parceiro6,"R$1,618.37",Tocantins,Não Promocional
7/5/2020,14,TipoB,Parceiro4,"R$1,137.90",Rio de Janeiro,Não Promocional
7/5/2020,9,TipoB,Parceiro7,"R$1,838.32",Rio Grande do Norte,Não Promocional
7/5/2020,13,TipoA,Parceiro3,"R$3,518.54",Ceará,Não Promocional
7/5/2020,10,TipoB,Parceiro4,"R$3,405.86",São Paulo,Não Promocional
7/5/2020,16,TipoA,Parceiro12,"R$1,250.13",Amazonas,Não Promocional
7/5/2020,9,TipoB,Parceiro10,"R$3,558.25",Bahia,Não Promocional
7/5/2020,14,TipoB,Parceiro15,R$563.79,Rio Grande do Sul,Não Promocional
7/5/2020,14,TipoA,Parceiro15,"R$3,705.18",Bahia,Não Promocional
7/5/2020,9,TipoA,Parceiro11,"R$3,766.15",Amapá,Não Promocional
7/5/2020,14,TipoA,Parceiro11,"R$1,061.94",Pará,Não Promocional
7/5/2020,7,TipoB,Parceiro9,"R$3,342.49",Santa Catarina,Não Promocional
7/5/2020,8,TipoB,Parceiro2,"R$2,959.70",Rio Grande do Sul,Não Promocional
7/5/2020,9,TipoA,Parceiro8,R$870.29,Amapá,Não Promocional
7/5/2020,16,TipoA,Parceiro8,"R$1,652.29",Bahia,Não Promocional
7/5/2020,11,TipoA,Parceiro15,"R$3,558.63",Amazonas,Não Promocional
7/5/2020,7,TipoB,Parceiro15,"R$1,291.84",Pará,Não Promocional
7/5/2020,7,TipoA,Parceiro14,R$638.78,Acre,Não Promocional
7/5/2020,8,TipoB,Parceiro12,"R$3,539.61",Ceará,Não Promocional
7/5/2020,9,TipoB,Parceiro14,R$625.48,Amazonas,Não Promocional
7/5/2020,16,TipoB,Parceiro6,"R$2,321.20",Bahia,Não Promocional
7/5/2020,9,TipoB,Parceiro13,"R$1,736.99",Santa Catarina,Não Promocional
7/5/2020,13,TipoA,Parceiro1,"R$1,825.59",Alagoas,Não Promocional
7/5/2020,9,TipoA,Parceiro3,"R$1,309.86",Pará,Não Promocional
7/5/2020,15,TipoB,Parceiro9,"R$2,835.79",Amazonas,Não Promocional
7/5/2020,15,TipoA,Parceiro9,"R$1,513.65",Alagoas,Não Promocional
7/5/2020,15,TipoB,Parceiro6,"R$1,291.84",São Paulo,Não Promocional
7/5/2020,12,TipoB,Parceiro11,"R$1,594.76",Santa Catarina,Não Promocional
7/5/2020,15,TipoA,Parceiro6,"R$2,736.57",Rio de Janeiro,Não Promocional
7/5/2020,10,TipoB,Parceiro6,"R$1,449.38",Rio de Janeiro,Não Promocional
7/5/2020,9,TipoA,Parceiro13,"R$1,965.61",Acre,Não Promocional
7/5/2020,11,TipoB,Parceiro6,"R$1,794.97",Ceará,Não Promocional
7/5/2020,15,TipoC,Parceiro11,"R$1,601.26",Distrito Federal,Não Promocional
7/5/2020,8,TipoB,Parceiro11,"R$2,998.59",Amazonas,Não Promocional
7/5/2020,13,TipoA,Parceiro6,"R$3,406.66",Pará,Não Promocional
7/5/2020,8,TipoA,Parceiro10,"R$3,123.72",Espírito Santo,Não Promocional
7/5/2020,3,TipoB,Parceiro8,"R$2,051.54",Bahia,Não Promocional
7/5/2020,6,TipoC,Parceiro8,"R$1,883.56",Acre,Não Promocional
7/5/2020,5,TipoB,Parceiro7,"R$3,687.67",Pará,Não Promocional
7/5/2020,5,TipoB,Parceiro6,"R$2,145.12",Distrito Federal,Não Promocional
7/5/2020,3,TipoA,Parceiro7,"R$2,899.67",Rio Grande do Norte,Não Promocional
7/5/2020,3,TipoA,Parceiro13,"R$3,035.17",Acre,Não Promocional
7/5/2020,6,TipoC,Parceiro11,R$98.88,Espírito Santo,Não Promocional
7/5/2020,4,TipoA,Parceiro9,"R$2,845.74",Paraíba,Não Promocional
7/5/2020,6,TipoB,Parceiro7,"R$3,798.60",Minas Gerais,Não Promocional
7/5/2020,6,TipoB,Parceiro12,"R$1,715.85",Sergipe,Não Promocional
7/5/2020,3,TipoA,Parceiro9,"R$1,747.99",Santa Catarina,Não Promocional
7/5/2020,6,TipoC,Parceiro10,R$786.59,Minas Gerais,Não Promocional
7/5/2020,3,TipoC,Parceiro11,"R$2,862.00",Pará,Não Promocional
7/5/2020,5,TipoA,Parceiro10,"R$2,977.15",Amapá,Não Promocional
7/5/2020,5,TipoA,Parceiro2,"R$2,347.32",Rondônia,Não Promocional
7/5/2020,4,TipoC,Parceiro9,"R$1,530.21",Alagoas,Não Promocional
7/5/2020,6,TipoB,Parceiro6,R$590.02,Mato Grosso do Sul,Não Promocional
7/5/2020,6,TipoC,Parceiro13,"R$3,158.68",Tocantins,Não Promocional
7/5/2020,4,TipoB,Parceiro13,"R$2,356.96",Minas Gerais,Não Promocional
7/5/2020,3,TipoC,Parceiro7,"R$2,536.32",Mato Grosso do Sul,Não Promocional
7/5/2020,6,TipoB,Parceiro12,"R$1,913.43",Pará,Não Promocional
7/5/2020,3,TipoC,Parceiro12,R$568.55,Minas Gerais,Não Promocional
7/5/2020,3,TipoB,Parceiro8,"R$2,439.68",Rio Grande do Norte,Não Promocional
7/5/2020,4,TipoC,Parceiro8,"R$3,636.53",Ceará,Não Promocional
7/5/2020,5,TipoA,Parceiro4,"R$3,925.78",Mato Grosso,Não Promocional
7/5/2020,6,TipoA,Parceiro8,R$884.18,Goiás,Não Promocional
7/5/2020,6,TipoC,Parceiro14,"R$1,466.93",Sergipe,Não Promocional
7/5/2020,4,TipoA,Parceiro13,"R$2,245.75",Roraima,Não Promocional
7/5/2020,5,TipoC,Parceiro10,"R$3,280.73",Ceará,Não Promocional
7/5/2020,3,TipoA,Parceiro7,"R$3,121.34",Espírito Santo,Não Promocional
7/5/2020,4,TipoC,Parceiro12,"R$2,953.90",Ceará,Não Promocional
7/5/2020,5,TipoB,Parceiro9,"R$2,352.73",Distrito Federal,Não Promocional
7/5/2020,4,TipoC,Parceiro9,R$579.86,Rio Grande do Norte,Não Promocional
7/5/2020,4,TipoC,Parceiro12,"R$3,610.93",Sergipe,Não Promocional
7/5/2020,3,TipoA,Parceiro7,R$899.08,Ceará,Não Promocional
7/5/2020,4,TipoB,Parceiro5,"R$1,187.14",Bahia,Não Promocional
7/5/2020,4,TipoB,Parceiro8,"R$3,641.89",Ceará,Não Promocional
7/5/2020,3,TipoB,Parceiro1,R$212.97,São Paulo,Não Promocional
7/5/2020,24,TipoA,Parceiro3,"R$1,631.45",Tocantins,Não Promocional
7/5/2020,24,TipoA,Parceiro14,R$346.87,Paraná,Não Promocional
7/5/2020,27,TipoA,Parceiro5,"R$3,894.34",Ceará,Não Promocional
7/5/2020,28,TipoB,Parceiro12,R$571.58,Paraná,Não Promocional
7/5/2020,26,TipoA,Parceiro11,"R$1,363.70",Alagoas,Não Promocional
7/5/2020,24,TipoB,Parceiro6,"R$1,028.04",Paraíba,Não Promocional
7/5/2020,3,TipoA,Parceiro2,"R$3,447.68",Sergipe,Não Promocional
7/5/2020,12,TipoB,Parceiro2,"R$3,394.37",Santa Catarina,Não Promocional
7/5/2020,28,TipoA,Parceiro13,"R$1,548.38",Sergipe,Não Promocional
7/5/2020,24,TipoC,Parceiro11,"R$3,323.90",Tocantins,Super Promoção
7/5/2020,22,TipoB,Parceiro10,"R$2,615.79",Minas Gerais,Super Promoção
7/5/2020,18,TipoB,Parceiro15,"R$3,928.78",Minas Gerais,Super Promoção
7/5/2020,5,TipoC,Parceiro8,"R$3,112.36",São Paulo,Super Promoção
7/5/2020,29,TipoB,Parceiro2,"R$2,876.16",Rio de Janeiro,Super Promoção
7/6/2020,1,TipoB,Parceiro4,"R$3,949.18",Minas Gerais,Promocional
7/6/2020,3,TipoA,Parceiro7,"R$2,096.97",Distrito Federal,Promocional
7/6/2020,4,TipoA,Parceiro4,R$842.18,Distrito Federal,Promocional
7/6/2020,2,TipoB,Parceiro6,"R$3,176.89",Rio Grande do Sul,Promocional
7/6/2020,1,TipoA,Parceiro4,R$789.49,Rio Grande do Sul,Promocional
7/6/2020,5,TipoA,Parceiro3,"R$1,094.69",Distrito Federal,Promocional
7/6/2020,4,TipoB,Parceiro2,"R$2,052.92",Minas Gerais,Promocional
7/6/2020,1,TipoA,Parceiro4,"R$2,544.48",São Paulo,Promocional
7/6/2020,5,TipoA,Parceiro7,R$709.08,Rio Grande do Sul,Promocional
7/6/2020,3,TipoB,Parceiro5,"R$1,758.59",Rio Grande do Sul,Promocional
7/6/2020,1,TipoB,Parceiro7,R$987.05,Minas Gerais,Promocional
7/6/2020,4,TipoB,Parceiro1,"R$3,557.53",Minas Gerais,Promocional
7/6/2020,3,TipoA,Parceiro5,"R$1,390.16",Rio de Janeiro,Promocional
7/6/2020,5,TipoB,Parceiro1,"R$1,683.81",Distrito Federal,Promocional
7/6/2020,1,TipoB,Parceiro5,"R$1,570.47",Rio Grande do Sul,Promocional
7/6/2020,5,TipoB,Parceiro5,"R$1,531.74",Distrito Federal,Promocional
7/6/2020,2,TipoB,Parceiro2,"R$3,174.14",Minas Gerais,Promocional
7/6/2020,4,TipoA,Parceiro3,"R$3,744.37",Rio de Janeiro,Promocional
7/6/2020,5,TipoA,Parceiro5,R$507.81,Distrito Federal,Promocional
7/6/2020,2,TipoB,Parceiro1,"R$3,995.45",Minas Gerais,Promocional
7/6/2020,5,TipoA,Parceiro6,"R$2,423.70",Distrito Federal,Promocional
7/6/2020,2,TipoB,Parceiro1,"R$1,544.11",Distrito Federal,Promocional
7/6/2020,4,TipoB,Parceiro6,"R$3,133.82",Rio de Janeiro,Promocional
7/6/2020,4,TipoB,Parceiro7,"R$2,294.58",Distrito Federal,Não Promocional
7/6/2020,4,TipoA,Parceiro3,"R$1,366.38",Rio Grande do Sul,Não Promocional
7/6/2020,4,TipoA,Parceiro2,"R$3,880.55",Rio Grande do Sul,Não Promocional
7/6/2020,2,TipoB,Parceiro2,"R$3,666.09",Minas Gerais,Não Promocional
7/6/2020,5,TipoB,Parceiro2,"R$2,338.70",Rio de Janeiro,Não Promocional
7/6/2020,3,TipoA,Parceiro7,"R$1,482.49",Rio Grande do Sul,Não Promocional
7/6/2020,2,TipoB,Parceiro3,R$862.91,Rio Grande do Sul,Não Promocional
7/6/2020,5,TipoB,Parceiro4,"R$3,806.41",Minas Gerais,Não Promocional
7/6/2020,15,TipoB,Parceiro4,"R$3,117.08",São Paulo,Não Promocional
7/6/2020,17,TipoA,Parceiro7,"R$2,331.70",Distrito Federal,Não Promocional
7/6/2020,16,TipoB,Parceiro3,"R$3,285.83",Minas Gerais,Não Promocional
7/6/2020,11,TipoA,Parceiro6,R$618.82,Rio Grande do Sul,Não Promocional
7/6/2020,12,TipoB,Parceiro7,"R$1,563.52",São Paulo,Não Promocional
7/6/2020,13,TipoB,Parceiro2,R$280.41,São Paulo,Não Promocional
7/6/2020,8,TipoB,Parceiro6,"R$3,128.56",Distrito Federal,Não Promocional
7/6/2020,15,TipoB,Parceiro3,R$535.41,Amapá,Não Promocional
7/6/2020,7,TipoB,Parceiro2,"R$2,972.10",Amapá,Não Promocional
7/6/2020,15,TipoB,Parceiro5,"R$1,172.63",Tocantins,Não Promocional
7/6/2020,12,TipoA,Parceiro5,"R$2,728.60",Pernambuco,Não Promocional
7/6/2020,11,TipoA,Parceiro5,"R$1,490.64",São Paulo,Não Promocional
7/6/2020,14,TipoA,Parceiro3,"R$2,905.73",Bahia,Não Promocional
7/6/2020,14,TipoA,Parceiro1,"R$3,696.76",Santa Catarina,Não Promocional
7/6/2020,17,TipoB,Parceiro5,R$715.06,Distrito Federal,Não Promocional
7/6/2020,7,TipoB,Parceiro1,"R$3,260.35",Rio Grande do Sul,Não Promocional
7/6/2020,14,TipoB,Parceiro3,"R$2,043.28",Rio Grande do Sul,Não Promocional
7/6/2020,8,TipoB,Parceiro11,"R$2,908.74",Pará,Não Promocional
7/6/2020,11,TipoB,Parceiro4,R$412.20,Rio Grande do Sul,Não Promocional
7/6/2020,17,TipoB,Parceiro6,R$342.10,Ceará,Não Promocional
7/6/2020,16,TipoB,Parceiro7,"R$3,636.30",Mato Grosso do Sul,Não Promocional
7/6/2020,16,TipoB,Parceiro6,"R$2,470.18",Distrito Federal,Não Promocional
7/6/2020,9,TipoB,Parceiro15,R$980.86,Amazonas,Não Promocional
7/6/2020,16,TipoA,Parceiro11,R$699.49,Alagoas,Não Promocional
7/6/2020,10,TipoA,Parceiro2,"R$1,585.33",Ceará,Não Promocional
7/6/2020,7,TipoA,Parceiro8,R$758.45,Mato Grosso do Sul,Não Promocional
7/6/2020,16,TipoA,Parceiro2,"R$2,841.07",Pará,Não Promocional
7/6/2020,15,TipoB,Parceiro12,"R$1,610.11",Rio Grande do Sul,Não Promocional
7/6/2020,7,TipoA,Parceiro11,"R$1,902.60",São Paulo,Não Promocional
7/6/2020,16,TipoA,Parceiro5,"R$3,871.69",Espírito Santo,Não Promocional
7/6/2020,11,TipoB,Parceiro8,"R$3,149.23",Distrito Federal,Não Promocional
7/6/2020,14,TipoB,Parceiro3,"R$2,223.21",Rio Grande do Sul,Não Promocional
7/6/2020,15,TipoB,Parceiro3,R$961.02,Santa Catarina,Não Promocional
7/6/2020,7,TipoA,Parceiro4,"R$1,469.07",Distrito Federal,Não Promocional
7/6/2020,7,TipoB,Parceiro1,R$424.61,Pará,Não Promocional
7/6/2020,12,TipoB,Parceiro9,R$766.44,Rio de Janeiro,Não Promocional
7/6/2020,8,TipoB,Parceiro13,"R$3,623.45",São Paulo,Não Promocional
7/6/2020,17,TipoC,Parceiro7,"R$1,650.75",Bahia,Não Promocional
7/6/2020,11,TipoB,Parceiro8,"R$1,199.77",Pará,Não Promocional
7/6/2020,7,TipoC,Parceiro7,R$486.51,Acre,Não Promocional
7/6/2020,5,TipoC,Parceiro9,R$106.56,Santa Catarina,Não Promocional
7/6/2020,3,TipoB,Parceiro12,"R$1,650.68",Ceará,Não Promocional
7/6/2020,5,TipoB,Parceiro10,R$746.26,Rio Grande do Sul,Não Promocional
7/6/2020,5,TipoC,Parceiro10,"R$2,029.08",Mato Grosso do Sul,Não Promocional
7/6/2020,3,TipoA,Parceiro10,"R$2,541.82",Amazonas,Não Promocional
7/6/2020,5,TipoB,Parceiro7,R$605.80,Goiás,Não Promocional
7/6/2020,3,TipoA,Parceiro11,"R$3,347.94",Piauí,Não Promocional
7/6/2020,5,TipoB,Parceiro13,"R$2,469.58",Alagoas,Não Promocional
7/6/2020,4,TipoA,Parceiro9,R$546.95,Amazonas,Não Promocional
7/6/2020,3,TipoC,Parceiro11,"R$3,575.17",Alagoas,Não Promocional
7/6/2020,4,TipoB,Parceiro12,"R$2,450.82",Rio Grande do Sul,Não Promocional
7/6/2020,4,TipoA,Parceiro9,"R$3,071.01",Amapá,Não Promocional
7/6/2020,5,TipoA,Parceiro10,R$243.48,Espírito Santo,Não Promocional
7/6/2020,4,TipoA,Parceiro3,"R$3,364.57",Ceará,Não Promocional
7/6/2020,3,TipoB,Parceiro14,"R$2,434.54",Santa Catarina,Não Promocional
7/6/2020,4,TipoC,Parceiro5,"R$1,376.53",Tocantins,Não Promocional
7/6/2020,6,TipoA,Parceiro2,R$597.30,Acre,Não Promocional
7/6/2020,5,TipoA,Parceiro15,"R$3,163.29",Espírito Santo,Não Promocional
7/6/2020,6,TipoC,Parceiro5,"R$3,485.09",Santa Catarina,Não Promocional
7/6/2020,3,TipoC,Parceiro3,"R$1,580.41",Minas Gerais,Não Promocional
7/6/2020,4,TipoB,Parceiro10,R$734.07,Goiás,Não Promocional
7/6/2020,4,TipoB,Parceiro9,R$113.05,Piauí,Não Promocional
7/6/2020,6,TipoB,Parceiro9,"R$3,804.31",Paraíba,Não Promocional
7/6/2020,3,TipoA,Parceiro8,"R$1,273.01",Pará,Não Promocional
7/6/2020,4,TipoC,Parceiro14,"R$1,171.48",Rondônia,Não Promocional
7/6/2020,5,TipoB,Parceiro6,"R$1,510.10",Minas Gerais,Não Promocional
7/6/2020,4,TipoC,Parceiro14,R$922.53,Maranhão,Não Promocional
7/6/2020,6,TipoB,Parceiro1,"R$1,257.45",Rio de Janeiro,Não Promocional
7/6/2020,6,TipoC,Parceiro6,"R$2,840.75",Santa Catarina,Não Promocional
7/6/2020,3,TipoA,Parceiro2,"R$2,604.57",Rondônia,Não Promocional
7/6/2020,3,TipoC,Parceiro9,"R$2,936.32",Pernambuco,Não Promocional
7/6/2020,6,TipoA,Parceiro1,"R$2,954.38",Rio Grande do Sul,Não Promocional
7/6/2020,3,TipoB,Parceiro6,"R$3,285.45",Rio de Janeiro,Não Promocional
7/6/2020,6,TipoC,Parceiro13,"R$1,902.09",Mato Grosso,Não Promocional
7/6/2020,3,TipoC,Parceiro15,"R$2,614.47",Paraná,Não Promocional
7/6/2020,3,TipoB,Parceiro8,R$158.38,Goiás,Não Promocional
7/6/2020,6,TipoB,Parceiro10,"R$2,641.85",Rio de Janeiro,Não Promocional
7/6/2020,3,TipoB,Parceiro4,"R$2,054.61",Amapá,Não Promocional
7/6/2020,6,TipoB,Parceiro5,"R$1,285.92",Amazonas,Não Promocional
7/6/2020,28,TipoC,Parceiro5,"R$2,972.60",Acre,Não Promocional
7/6/2020,27,TipoA,Parceiro12,"R$3,279.19",Rondônia,Não Promocional
7/6/2020,22,TipoA,Parceiro2,"R$2,479.52",Roraima,Não Promocional
7/6/2020,24,TipoA,Parceiro11,"R$3,787.48",Espírito Santo,Não Promocional
7/6/2020,24,TipoB,Parceiro14,R$248.89,Rio Grande do Sul,Não Promocional
7/6/2020,28,TipoC,Parceiro13,R$974.07,São Paulo,Não Promocional
7/6/2020,26,TipoB,Parceiro9,"R$1,355.46",Piauí,Não Promocional
7/6/2020,26,TipoA,Parceiro5,"R$3,090.02",Amazonas,Não Promocional
7/6/2020,16,TipoC,Parceiro10,"R$3,286.04",Bahia,Não Promocional
7/6/2020,5,TipoC,Parceiro8,"R$2,521.54",Rondônia,Não Promocional
7/6/2020,27,TipoC,Parceiro9,"R$3,922.28",Minas Gerais,Super Promoção
7/6/2020,14,TipoA,Parceiro10,"R$2,195.56",Rio de Janeiro,Super Promoção
7/6/2020,20,TipoB,Parceiro5,"R$2,275.57",Minas Gerais,Super Promoção
7/6/2020,2,TipoB,Parceiro2,"R$3,629.38",Rio de Janeiro,Super Promoção
7/7/2020,1,TipoB,Parceiro1,"R$2,559.71",Rio de Janeiro,Promocional
7/7/2020,3,TipoA,Parceiro2,R$772.78,Rio de Janeiro,Promocional
7/7/2020,4,TipoB,Parceiro4,"R$2,458.74",Rio de Janeiro,Promocional
7/7/2020,4,TipoB,Parceiro2,"R$2,447.02",São Paulo,Promocional
7/7/2020,1,TipoA,Parceiro4,"R$1,586.25",Rio de Janeiro,Promocional
7/7/2020,1,TipoB,Parceiro3,"R$3,049.68",Minas Gerais,Promocional
7/7/2020,4,TipoA,Parceiro1,"R$2,185.78",Rio de Janeiro,Promocional
7/7/2020,5,TipoB,Parceiro3,"R$2,798.30",Rio de Janeiro,Promocional
7/7/2020,4,TipoB,Parceiro6,"R$2,132.99",Distrito Federal,Promocional
7/7/2020,3,TipoA,Parceiro3,"R$1,370.33",São Paulo,Promocional
7/7/2020,4,TipoA,Parceiro5,"R$1,194.39",Distrito Federal,Promocional
7/7/2020,2,TipoA,Parceiro2,"R$1,269.81",Minas Gerais,Promocional
7/7/2020,4,TipoB,Parceiro2,"R$1,561.56",São Paulo,Promocional
7/7/2020,1,TipoA,Parceiro6,"R$1,621.30",Rio de Janeiro,Promocional
